tl	ntaxa	import_est	import_est_date
BA1_1079	1	2022.01846689386	2022-01-07
BA1_1080	1	2022.03315308456	2022-01-13
BA1_1081	1	2022.00596563099	2022-01-03
BA1_1082	1	2021.94761432519	2021-12-12
BA1_1083	1	2021.89889005813	2021-11-25
BA1_1084	2	2021.98965917029	2021-12-28
BA1_1085	2	2022.03416531423	2022-01-13
BA1_1086	1	2022.02341202864	2022-01-09
BA1_1087	3	2021.98367650579	2021-12-26
BA1_1088	1	2021.97385304523	2021-12-22
BA1_1089	1	2022.01262964414	2022-01-05
BA1_1090	1	2022.06600775486	2022-01-25
BA1_1091	1	2022.04927191828	2022-01-18
BA1_1092	1	2022.02298405842	2022-01-09
BA1_1093	1	2021.95011221555	2021-12-13
BA1_1094	2	2022.01936164331	2022-01-08
BA1_1095	4	2022.00154195789	2022-01-01
BA1_1096	1	2022.04251358807	2022-01-16
BA1_1097	2	2021.99062280036	2021-12-28
BA1_1098	1	2022.01406875028	2022-01-06
BA1_1099	1	2022.00062949571	2022-01-01
BA1_1100	1	2022.02894342698	2022-01-11
BA1_1101	2	2022.02546092843	2022-01-10
BA1_1102	7	2021.97080958682	2021-12-21
BA1_1103	3	2021.98646687078	2021-12-27
BA1_1104	1	2021.98188799587	2021-12-25
BA1_1105	2	2022.0096675889	2022-01-04
BA1_1106	3	2021.97452020434	2021-12-22
BA1_1107	4	2021.98690240392	2021-12-27
BA1_1108	2	2022.00244523875	2022-01-01
BA1_1109	1	2022.00096818944	2022-01-01
BA1_1110	1	2022.04421065438	2022-01-17
BA1_1111	1	2022.0559904029	2022-01-21
BA1_1112	1	2022.04677558465	2022-01-18
BA1_1114	1	2022.02206120533	2022-01-09
BA1_1115	4	2021.97864706882	2021-12-24
BA1_1116	45	2021.94123242079	2021-12-10
BA1_1117	3	2021.98865968362	2021-12-27
BA1_1118	2	2022.0465671002	2022-01-17
BA1_1119	1	2022.035668266	2022-01-14
BA1_1120	1	2022.01968840848	2022-01-08
BA1_1121	1	2022.00636200341	2022-01-03
BA1_1122	4	2021.96523074085	2021-12-19
BA1_1123	2	2022.01853836532	2022-01-07
BA1_1124	3	2021.99533904745	2021-12-30
BA1_1125	1	2022.02465943196	2022-01-10
BA1_1126	1	2022.05035977671	2022-01-19
BA1_1127	1	2022.03660403751	2022-01-14
BA1_1128	1	2022.03865729745	2022-01-15
BA1_1129	2	2022.00154306827	2022-01-01
BA1_1130	2	2021.95480794291	2021-12-15
BA1_1131	7	2021.95577057809	2021-12-15
BA1_1132	1	2022.04917886178	2022-01-18
BA1_1133	5	2021.95145395244	2021-12-14
BA1_1134	1	2021.98588421002	2021-12-26
BA1_1135	1	2022.02666342199	2022-01-10
BA1_1136	1	2022.0153229039	2022-01-06
BA1_1137	1	2022.05405959313	2022-01-20
BA1_1138	1	2022.0373882778	2022-01-14
BA1_1139	2	2021.99297673676	2021-12-29
BA1_1140	3	2021.95754472388	2021-12-16
BA1_1141	1	2022.01269756699	2022-01-05
BA1_1142	1	2021.98777694056	2021-12-27
BA1_1143	18	2021.95164561482	2021-12-14
BA1_1144	1	2022.01901806833	2022-01-07
BA1_1145	1	2022.06015174521	2022-01-22
BA1_1146	1	2022.00811934356	2022-01-03
BA1_1147	1	2022.023163551	2022-01-09
BA1_1148	1	2022.04969809812	2022-01-19
BA1_1149	1	2021.97299939009	2021-12-22
BA1_1150	4	2021.93986845385	2021-12-10
BA1_1151	1	2022.00216030462	2022-01-01
BA1_1152	1	2022.02418502027	2022-01-09
BA1_1153	2	2021.96778510648	2021-12-20
BA1_1154	1	2022.02795949616	2022-01-11
BA1_1155	1	2022.03642932884	2022-01-14
BA1_1156	1	2022.0533953335	2022-01-20
BA1_1157	1	2022.06499232911	2022-01-24
BA1_1158	1	2022.07531994981	2022-01-28
BA1_1159	6	2021.99697742265	2021-12-30
BA1_1160	2	2021.98429119256	2021-12-26
BA1_1161	2	2021.96178842271	2021-12-18
BA1_1162	2	2021.99616663433	2021-12-30
BA1_1164	2	2022.01492602723	2022-01-06
BA1_1165	1	2022.07255328397	2022-01-27
BA1_1166	1	2022.03529407254	2022-01-13
BA1_1167	1	2022.03762209113	2022-01-14
BA1_1168	3	2021.96942942115	2021-12-20
BA1_1169	8	2021.9754509635	2021-12-23
BA1_1170	1	2022.03134634121	2022-01-12
BA1_1171	2	2022.0179227501	2022-01-07
BA1_1172	1	2022.0167715479	2022-01-07
BA1_1173	2	2021.99402986815	2021-12-29
BA1_1174	4	2021.98592536181	2021-12-26
BA1_1175	1	2022.03100814685	2022-01-12
BA1_1176	1	2021.89857170175	2021-11-24
BA1_1177	1	2022.00650156846	2022-01-03
BA1_1178	7	2021.91687906826	2021-12-01
BA1_1179	1	2021.98059869495	2021-12-24
BA1_1180	2	2021.96054517624	2021-12-17
BA1_1181	1	2021.94920564192	2021-12-13
BA1_1182	1	2022.00905867543	2022-01-04
BA1_1183	3	2021.98102593994	2021-12-25
BA1_1184	5	2021.94732470967	2021-12-12
BA1_1185	5	2021.94798599372	2021-12-13
BA1_1186	1	2022.04495049304	2022-01-17
BA1_1187	3	2021.99736480177	2021-12-31
BA1_1188	1	2022.03884285482	2022-01-15
BA1_1189	1	2022.02972556866	2022-01-11
BA1_1190	2	2021.95617830923	2021-12-16
BA1_1191	1	2022.00204458399	2022-01-01
BA1_1192	1	2021.96734212977	2021-12-20
BA1_1193	1	2022.00261872918	2022-01-01
BA1_1194	1	2022.0167968527	2022-01-07
BA1_1195	2	2022.02803978697	2022-01-11
BA1_1196	1	2022.01904373743	2022-01-07
BA1_1197	1	2022.06191930409	2022-01-23
BA1_1198	1	2022.00539532739	2022-01-02
BA1_1199	2	2022.001915289	2022-01-01
BA1_1200	1	2022.02289828341	2022-01-09
BA1_1201	1	2022.0254273418	2022-01-10
BA1_1202	1	2022.00804530068	2022-01-03
BA1_1203	1	2021.97880321959	2021-12-24
BA1_1204	1	2022.00399270688	2022-01-02
BA1_1205	1	2022.03898278135	2022-01-15
BA1_1206	1	2022.02238839281	2022-01-09
BA1_1207	9727	2021.86733277027	2021-11-13
BA1_1208	1	2021.98305366608	2021-12-25
BA1_1209	1	2022.03497412824	2022-01-13
BA1_1210	1	2022.00325017927	2022-01-02
BA1_1211	1	2021.9890275935	2021-12-27
BA1_1212	1	2022.01642605668	2022-01-06
BA1_1213	1	2021.9866087521	2021-12-27
BA1_1214	5	2021.96853367854	2021-12-20
BA1_1215	1	2021.9898348972	2021-12-28
BA1_1216	1	2022.01737972597	2022-01-07
BA1_1217	1	2021.99369076941	2021-12-29
BA1_1218	1	2022.04560718058	2022-01-17
BA1_1219	1	2022.02684806334	2022-01-10
BA1_1220	1	2022.02437984926	2022-01-09
BA1_1221	2	2021.99008185631	2021-12-28
BA1_1222	1	2022.00755739724	2022-01-03
BA1_1223	1	2021.94674980257	2021-12-12
BA1_1224	2	2021.98772474876	2021-12-27
BA1_1225	1	2022.03487086033	2022-01-13
BA1_1226	1	2021.98462373882	2021-12-26
BA1_1227	2	2022.01141892528	2022-01-05
BA1_1228	1	2022.01448890465	2022-01-06
BA1_1229	1	2022.00557798901	2022-01-03
BA1_1230	1	2021.96745018961	2021-12-20
BA1_1231	1	2022.03401111268	2022-01-13
BA1_1232	1	2022.02504406182	2022-01-10
BA1_1233	1	2021.97994870214	2021-12-24
BA1_1234	5	2021.98527200919	2021-12-26
BA1_1235	1	2022.04684411292	2022-01-18
BA1_1236	2	2021.97053001635	2021-12-21
BA1_1237	1	2022.03341577708	2022-01-13
BA1_1238	1	2022.01187413051	2022-01-05
BA1_1239	1	2021.99335286692	2021-12-29
BA1_1240	3	2022.00734289609	2022-01-03
BA1_1241	1	2022.00311952523	2022-01-02
BA1_1242	1	2021.97712140949	2021-12-23
BA1_1243	1	2021.97683493409	2021-12-23
BA1_1244	13	2021.96322724142	2021-12-18
BA1_1245	1	2021.99062546095	2021-12-28
BA1_1246	1	2022.01805932248	2022-01-07
BA1_1247	1	2021.97474070381	2021-12-22
BA1_1248	1	2022.01462649537	2022-01-06
BA1_1249	1	2022.03891450891	2022-01-15
BA1_1251	1	2022.02167654724	2022-01-08
BA1_1252	1	2021.97349942148	2021-12-22
BA1_1253	3	2021.95374699495	2021-12-15
BA1_1254	1	2021.97934657864	2021-12-24
BA1_1255	1	2022.0551315427	2022-01-21
BA1_1256	1	2022.00358786526	2022-01-02
BA1_1257	1	2022.01784593654	2022-01-07
BA1_1258	3	2021.96620988281	2021-12-19
BA1_1259	2	2022.05021903358	2022-01-19
BA1_1261	6	2021.96360456804	2021-12-18
BA1_1262	1	2021.98206478786	2021-12-25
BA1_1263	1	2021.95269664666	2021-12-14
BA1_1264	3	2021.95773236427	2021-12-16
BA1_1265	1	2021.9834970681	2021-12-25
BA1_1266	1	2022.03754641939	2022-01-14
BA1_1267	1	2022.005963306	2022-01-03
BA1_1268	1	2022.01764429589	2022-01-07
BA1_1269	1	2022.00617398168	2022-01-03
BA1_1270	1	2022.03246254958	2022-01-12
BA1_1271	1	2022.00449145007	2022-01-02
BA1_1272	1	2021.9984840667	2021-12-31
BA1_1273	1	2022.03231114953	2022-01-12
BA1_1274	3	2021.99073016329	2021-12-28
BA1_1275	1	2022.04768955576	2022-01-18
BA1_1276	1	2021.9615057332	2021-12-17
BA1_1277	1	2022.03077062246	2022-01-12
BA1_1278	1	2021.99757022324	2021-12-31
BA1_1279	1	2021.96989366411	2021-12-21
BA1_1280	1	2021.99360190471	2021-12-29
BA1_1281	1	2021.96853611876	2021-12-20
BA1_1282	3	2021.98888824866	2021-12-27
BA1_1283	1	2021.99853147796	2021-12-31
BA1_1284	1	2022.00006352517	2022-01-01
BA1_1285	1	2021.98079852474	2021-12-24
BA1_1286	1	2022.041553566	2022-01-16
BA1_1287	1	2022.0082305002	2022-01-04
BA1_1288	1	2022.04551794782	2022-01-17
BA1_1289	1	2022.00226795493	2022-01-01
BA1_1290	1	2022.01799139753	2022-01-07
BA1_1291	1	2022.02670126716	2022-01-10
BA1_1292	4	2022.00036920583	2022-01-01
BA1_1293	3	2021.98710652058	2021-12-27
BA1_1294	1	2021.99460844352	2021-12-30
BA1_1295	1	2022.03770897318	2022-01-14
BA1_1296	1	2021.99708864275	2021-12-30
BA1_1297	1	2021.99701639687	2021-12-30
BA1_1298	1	2022.00763940483	2022-01-03
BA1_1299	1	2022.02008621224	2022-01-08
BA1_1301	1	2022.02174569197	2022-01-08
BA1_1303	1	2022.00032175491	2022-01-01
BA1_1304	1	2022.01915129636	2022-01-07
BA1_1305	1	2021.99971564675	2021-12-31
BA1_1306	1	2021.99829456613	2021-12-31
BA1_1307	1	2022.01730739431	2022-01-07
BA1_1308	2	2021.99107965255	2021-12-28
BA1_1309	3	2022.01717553313	2022-01-07
BA1_1310	1	2022.03314536743	2022-01-13
BA1_1311	1	2022.01636774254	2022-01-06
BA1_1312	1	2022.01448380186	2022-01-06
BA1_1313	1	2022.01672986798	2022-01-07
BA1_1314	1	2022.02187253033	2022-01-08
BA1_1315	1	2022.06540458995	2022-01-24
BA1_1316	1	2022.00405613989	2022-01-02
BA1_1317	1	2022.05453142045	2022-01-20
BA1_1318	1	2022.03211022259	2022-01-12
BA1_1319	1	2022.03755546889	2022-01-14
BA1_1320	1	2022.03245921722	2022-01-12
BA1_1321	1	2022.02691399116	2022-01-10
BA1_1322	1	2021.99735296374	2021-12-31
BA1_1323	1	2021.98859098417	2021-12-27
BA1_1324	1	2022.01768731203	2022-01-07
BA1_1325	1	2022.01005019863	2022-01-04
BA1_1326	1	2022.00194067036	2022-01-01
BA1_1327	1	2021.97158713876	2021-12-21
BA1_1328	1	2022.00204036377	2022-01-01
BA1_1329	1	2021.9904108598	2021-12-28
BA1_1330	1	2022.04326766885	2022-01-16
BA1_1331	1	2021.97098057855	2021-12-21
BA1_1332	1	2021.97462216426	2021-12-22
BA1_1333	1	2022.03192626225	2022-01-12
BA1_1334	1	2022.02586241755	2022-01-10
BA1_1335	1	2022.00157220554	2022-01-01
BA1_1336	3	2021.98133814259	2021-12-25
BA1_1337	1	2022.02541394854	2022-01-10
BA1_1338	1	2022.01292288305	2022-01-05
BA1_1339	1	2022.01736237808	2022-01-07
BA1_1340	2	2021.98959924722	2021-12-28
BA1_1341	1	2022.07921052506	2022-01-29
BA1_1342	1	2022.01523360548	2022-01-06
BA1_1343	1	2022.05696391556	2022-01-21
BA1_1345	1	2022.00224297367	2022-01-01
BA1_1346	1	2022.0012893499	2022-01-01
BA1_1347	1	2022.04779673735	2022-01-18
BA1_1348	1	2021.99459132162	2021-12-30
BA1_1349	1	2022.00859169296	2022-01-04
BA1_1350	1	2022.01155802223	2022-01-05
BA1_1351	1	2021.96630679205	2021-12-19
BA1_1352	1	2022.0150238545	2022-01-06
BA1_1353	1	2021.96887936823	2021-12-20
BA1_1354	2	2021.99650857933	2021-12-30
BA1_1355	1	2021.99567984465	2021-12-30
BA1_1356	1	2022.00239292961	2022-01-01
BA1_1357	1	2021.99567683871	2021-12-30
BA1_1358	2	2022.01280387806	2022-01-05
BA1_1359	1	2022.03011662166	2022-01-11
BA1_1360	1	2022.0432792884	2022-01-16
BA1_1361	1	2021.97577579665	2021-12-23
BA1_1362	1	2021.96116037571	2021-12-17
BA1_1363	2	2022.03075619615	2022-01-12
BA1_1364	1	2022.01882764474	2022-01-07
BA1_1365	1	2021.98024469397	2021-12-24
BA1_1366	1	2022.00819008836	2022-01-03
BA1_1367	1	2022.02256241568	2022-01-09
BA1_1368	1	2022.03685141508	2022-01-14
BA1_1370	1	2022.01341407829	2022-01-05
BA1_1371	1	2022.0356094049	2022-01-13
BA1_1372	1	2022.00613295483	2022-01-03
BA1_1374	1	2022.03106159575	2022-01-12
BA1_1375	1	2022.03976098095	2022-01-15
BA1_1376	1	2022.02067361351	2022-01-08
BA1_1377	1	2022.03136547814	2022-01-12
BA1_1378	1	2021.98256565022	2021-12-25
BA1_1379	1	2021.95004281854	2021-12-13
BA1_1380	1	2022.011612409	2022-01-05
BA1_1381	2	2021.98670398693	2021-12-27
BA1_1382	1	2021.9763870315	2021-12-23
BA1_1383	1	2022.04874582957	2022-01-18
BA1_1384	1	2022.04172205951	2022-01-16
BA1_1385	3	2022.00768242136	2022-01-03
BA1_1386	1	2022.02642539815	2022-01-10
BA1_1387	1	2022.06089338505	2022-01-23
BA1_1388	1	2021.99799988609	2021-12-31
BA1_1389	1	2022.04364391155	2022-01-16
BA1_1390	1	2022.07604073529	2022-01-28
BA1_1391	1	2022.03754003944	2022-01-14
BA1_1392	1	2022.02568586037	2022-01-10
BA1_1393	1	2021.97255329797	2021-12-21
BA1_1394	1	2022.00050935188	2022-01-01
BA1_1395	1	2022.00929407908	2022-01-04
BA1_1396	1	2022.04257173701	2022-01-16
BA1_1397	1	2022.04200315092	2022-01-16
BA1_1398	1	2022.01771502699	2022-01-07
BA1_1399	1	2022.03249433312	2022-01-12
BA1_1400	1	2021.96508403301	2021-12-19
BA1_1401	1	2021.9585212478	2021-12-16
BA1_1402	1	2022.03833575925	2022-01-14
BA1_1403	1	2021.99036391597	2021-12-28
BA1_1404	1	2021.98506136229	2021-12-26
BA1_1405	1	2022.02396419669	2022-01-09
BA1_1406	1	2022.05003698431	2022-01-19
BA1_1407	1	2022.01264537066	2022-01-05
BA1_1408	1	2022.00884376908	2022-01-04
BA1_1409	1	2022.03729421939	2022-01-14
BA1_1410	3	2022.009078839	2022-01-04
BA1_1411	4	2022.03741736828	2022-01-14
BA1_1412	1	2021.98146440138	2021-12-25
BA1_1413	2	2022.00104512761	2022-01-01
BA1_1414	1	2022.00399428099	2022-01-02
BA1_1415	1	2022.00927569598	2022-01-04
BA1_1416	1	2022.02297608627	2022-01-09
BA1_1417	3	2021.98034811729	2021-12-24
BA1_1418	2	2021.98654710258	2021-12-27
BA1_1419	1	2022.02859141718	2022-01-11
BA1_1420	1	2022.03338043681	2022-01-13
BA1_1421	1	2022.05265699689	2022-01-20
BA1_1422	1	2022.03846605718	2022-01-15
BA1_1423	1	2022.02440271561	2022-01-09
BA1_1424	2	2022.01818528132	2022-01-07
BA1_1425	1	2022.01780028352	2022-01-07
BA1_1426	1	2022.00592252719	2022-01-03
BA1_1427	2	2021.96082653253	2021-12-17
BA1_1428	1	2021.99192448584	2021-12-29
BA1_1429	1	2022.04145601822	2022-01-16
BA1_1431	1	2022.00760060655	2022-01-03
BA1_1432	1	2022.01655728474	2022-01-07
BA1_1433	2	2022.0033629946	2022-01-02
BA1_1434	2	2022.01737800508	2022-01-07
BA1_1435	1	2022.00072232855	2022-01-01
BA1_1437	1	2022.04190158933	2022-01-16
BA1_1438	1	2021.99351136947	2021-12-29
BA1_1439	1	2021.95736999444	2021-12-16
BA1_1440	1	2022.01066438375	2022-01-04
BA1_1441	1	2022.00318909134	2022-01-02
BA1_1442	1	2022.0161095654	2022-01-06
BA1_1443	3	2021.98904965914	2021-12-28
BA1_1444	2	2022.00124593638	2022-01-01
BA1_1445	1	2022.03962820336	2022-01-15
BA1_1446	1	2022.02134359189	2022-01-08
BA1_1447	1	2022.04382328884	2022-01-16
BA1_1448	1	2022.00933185697	2022-01-04
BA1_1449	1	2022.02705765842	2022-01-10
BA1_1450	2	2021.99984214789	2021-12-31
BA1_1451	1	2022.03032259723	2022-01-12
BA1_1452	1	2021.98590319449	2021-12-26
BA1_1453	3	2021.99761547087	2021-12-31
BA1_1454	1	2022.01424801966	2022-01-06
BA1_1455	2	2022.00866273582	2022-01-04
BA1_1456	1	2022.02116949795	2022-01-08
BA1_1457	2	2021.99277057316	2021-12-29
BA1_1458	1	2022.01295551033	2022-01-05
BA1_1459	1	2022.02974789341	2022-01-11
BA1_1460	1	2022.05752922322	2022-01-21
BA1_1461	1	2022.02518560732	2022-01-10
BA1_1462	1	2022.03969930319	2022-01-15
BA1_1463	1	2022.02964486192	2022-01-11
BA1_1464	1	2022.00447938945	2022-01-02
BA1_1465	1	2022.02599897413	2022-01-10
BA1_1466	1	2022.02461959007	2022-01-09
BA1_1467	1	2021.95077185549	2021-12-14
BA1_1468	14	2021.9543191152	2021-12-15
BA1_1469	1	2022.01338594036	2022-01-05
BA1_1470	1	2021.96287050787	2021-12-18
BA1_1471	1	2021.99480757643	2021-12-30
BA1_1472	1	2022.01197070505	2022-01-05
BA1_1473	2	2021.98284223397	2021-12-25
BA1_1474	2	2021.96392483919	2021-12-18
BA1_1476	1	2021.96141766237	2021-12-17
BA1_1477	1	2021.96277609635	2021-12-18
BA1_1478	1	2021.95992835537	2021-12-17
BA1_1479	1	2021.95803042019	2021-12-16
BA1_1480	1	2022.01520941418	2022-01-06
BA1_1481	1	2021.98119616599	2021-12-25
BA1_1482	2	2021.94997301755	2021-12-13
BA1_1483	1	2022.00815595373	2022-01-03
BA1_1484	1	2022.02558335075	2022-01-10
BA1_1485	1	2021.95037359161	2021-12-13
BA1_1486	1	2022.02519100902	2022-01-10
BA1_1487	4	2021.9828511712	2021-12-25
BA1_1488	16	2021.94602254006	2021-12-12
BA1_1489	2	2021.98293681141	2021-12-25
BA1_1490	1	2021.95372025454	2021-12-15
BA1_1491	2	2021.97125280436	2021-12-21
BA1_1492	1	2021.94774581558	2021-12-12
BA1_1493	1	2021.98498428391	2021-12-26
BA1_1494	1	2022.02102585439	2022-01-08
BA1_1495	1	2022.00234751873	2022-01-01
BA1_1496	2	2021.99532794147	2021-12-30
BA1_1497	1	2022.00415796463	2022-01-02
BA1_1498	1	2022.00347515434	2022-01-02
BA1_1499	1	2022.00029443417	2022-01-01
BA1_1500	1	2021.97582707047	2021-12-23
BA1_1501	1	2021.97654854702	2021-12-23
BA1_1502	1	2021.97258760098	2021-12-21
BA1_1503	1	2022.03909645411	2022-01-15
BA1_1504	1	2022.00462187371	2022-01-02
BA1_1505	1	2021.95409312616	2021-12-15
BA1_1506	1	2021.9580943821	2021-12-16
BA1_1507	1	2021.97447385716	2021-12-22
BA1_1508	5	2021.95164196241	2021-12-14
BA1_1509	1	2021.96619824074	2021-12-19
BA1_1510	1	2021.95992733026	2021-12-17
BA1_1511	1	2021.9955487718	2021-12-30
BA1_1512	2	2021.98090267342	2021-12-25
BA1_1513	1	2022.02370395793	2022-01-09
BA1_1514	1	2021.99312057135	2021-12-29
BA1_1515	1	2021.96752242575	2021-12-20
BA1_1516	1	2022.04748132757	2022-01-18
BA1_1517	1	2021.94828204915	2021-12-13
BA1_1518	1	2021.96092680231	2021-12-17
BA1_1519	1	2021.96639549206	2021-12-19
BA1_1520	1	2022.02134676721	2022-01-08
BA1_1521	1	2021.98612321067	2021-12-26
BA1_1522	1	2021.97835601813	2021-12-24
BA1_1523	1	2022.03803086686	2022-01-14
BA1_1524	4	2021.981150519	2021-12-25
BA1_1525	2	2021.96689615133	2021-12-19
BA1_1526	12	2021.96634968018	2021-12-19
BA1_1527	1	2021.95225879763	2021-12-14
BA1_1528	2	2021.97653727919	2021-12-23
BA1_1529	3	2021.98352266702	2021-12-25
BA1_1530	1	2022.00013447685	2022-01-01
BA1_1531	1	2022.01475588606	2022-01-06
BA1_1532	1	2021.99317825028	2021-12-29
BA1_1533	1	2022.0325416836	2022-01-12
BA1_1534	1	2021.99289397452	2021-12-29
BA1_1535	1	2022.01517028342	2022-01-06
BA1_1536	1	2022.00816511013	2022-01-03
BA1_1537	1	2022.03551471429	2022-01-13
BA1_1538	3	2022.00080878673	2022-01-01
BA1_1539	1	2022.01997106833	2022-01-08
BA1_1540	1	2022.07885764605	2022-01-29
BA1_1541	1	2022.00795456481	2022-01-03
BA1_1542	1	2022.02762497001	2022-01-11
BA1_1543	1	2022.02794576519	2022-01-11
BA1_1544	1	2022.03247661424	2022-01-12
BA1_1545	1	2022.03899171573	2022-01-15
BA1_1546	1	2022.01810893425	2022-01-07
BA1_1547	1	2022.00685119851	2022-01-03
BA1_1548	1	2021.97208808688	2021-12-21
BA1_1549	1	2021.98867986506	2021-12-27
BA1_1550	1	2022.01973078725	2022-01-08
BA1_1551	180	2021.90765495876	2021-11-28
BA1_1552	2	2021.97546490756	2021-12-23
BA1_1553	3	2021.96753407236	2021-12-20
BA1_1554	1	2022.00796665237	2022-01-03
BA1_1555	4	2021.9127119997	2021-11-30
BA1_1556	9	2021.93976656078	2021-12-10
BA1_1557	8	2021.9750763043	2021-12-22
BA1_1558	1	2022.01732071098	2022-01-07
BA1_1559	5	2021.9577061886	2021-12-16
BA1_1560	1	2022.00488044344	2022-01-02
BA1_1561	1	2021.97105552728	2021-12-21
BA1_1562	1	2022.00987684606	2022-01-04
BA1_1563	4	2021.91342342029	2021-11-30
BA1_1564	1	2022.01053873881	2022-01-04
BA1_1565	1	2022.03885576678	2022-01-15
BA1_1566	1	2021.99919968676	2021-12-31
BA1_1567	1	2022.00133948677	2022-01-01
BA1_1568	1	2021.99893791745	2021-12-31
BA1_1569	1	2022.03914308767	2022-01-15
BA1_1570	1	2022.03161219123	2022-01-12
BA1_1571	1	2021.95691604015	2021-12-16
BA1_1572	2	2021.93430844156	2021-12-08
BA1_1573	3	2021.96026237817	2021-12-17
BA1_1574	4	2021.94481585656	2021-12-11
BA1_1575	4	2021.96271817145	2021-12-18
BA1_1576	1	2021.89726895801	2021-11-24
BA1_1577	1	2021.93098841109	2021-12-06
BA1_1578	2	2021.9653030912	2021-12-19
BA1_1579	1	2022.03751036763	2022-01-14
BA1_1580	14	2021.93934962277	2021-12-09
BA1_1581	6	2022.01202656806	2022-01-05
BA1_1582	1	2022.00850106953	2022-01-04
BA1_1583	11	2021.94955885259	2021-12-13
BA1_1584	12	2021.94040877422	2021-12-10
BA1_1585	10	2021.95440475279	2021-12-15
BA1_1586	1	2022.0004702062	2022-01-01
BA1_1587	1	2021.99467094757	2021-12-30
BA1_1588	2	2021.98249170791	2021-12-25
BA1_1589	1	2021.99832781528	2021-12-31
BA1_1590	4	2021.97684724672	2021-12-23
BA1_1591	1	2021.96541622677	2021-12-19
BA1_1592	5	2021.98858108846	2021-12-27
BA1_1593	14	2021.95824749575	2021-12-16
BA1_1594	1	2021.99960087426	2021-12-31
BA1_1595	1	2022.05116222551	2022-01-19
BA1_1596	1	2021.99945898148	2021-12-31
BA1_1597	1	2021.99428676362	2021-12-29
BA1_1598	1	2022.02003622266	2022-01-08
BA1_1599	1	2021.96143892292	2021-12-17
BA1_1600	1	2021.98408132787	2021-12-26
BA1_1601	1	2021.98952188387	2021-12-28
BA1_1602	1	2022.00967304056	2022-01-04
BA1_1603	1	2021.96796630461	2021-12-20
BA1_1604	2	2021.95891051701	2021-12-17
BA1_1605	1	2021.98877636198	2021-12-27
BA1_1606	1	2022.03615669349	2022-01-14
BA1_1607	1	2022.00445951892	2022-01-02
BA1_1608	1	2022.05170985567	2022-01-19
BA1_1609	1	2022.03927782856	2022-01-15
BA1_1610	1	2021.99988849236	2021-12-31
BA1_1611	2	2021.98829745158	2021-12-27
BA1_1612	3	2021.95691640311	2021-12-16
BA1_1613	1	2022.00090658567	2022-01-01
BA1_1614	1	2021.99040314935	2021-12-28
BA1_1615	1	2022.03308747211	2022-01-13
BA1_1616	1	2022.02842480954	2022-01-11
BA1_1617	2	2022.00718425174	2022-01-03
BA1_1618	1	2022.01540569495	2022-01-06
BA1_1619	1	2022.02916376408	2022-01-11
BA1_1620	27	2021.9303418698	2021-12-06
BA1_1621	1	2021.98806694201	2021-12-27
BA1_1622	1	2022.0313411365	2022-01-12
BA1_1623	2	2021.99477706296	2021-12-30
BA1_1624	1	2022.03239932269	2022-01-12
BA1_1625	1	2022.01483919837	2022-01-06
BA1_1626	2	2021.99241334386	2021-12-29
BA1_1627	2	2021.99285819209	2021-12-29
BA1_1628	1	2022.02681795879	2022-01-10
BA1_1629	1	2022.02395852818	2022-01-09
BA1_1630	3	2021.99346708546	2021-12-29
BA1_1631	1	2022.01324499527	2022-01-05
BA1_1632	1	2022.07081696955	2022-01-26
BA1_1633	1	2022.07096512777	2022-01-26
BA1_1634	1	2022.04936883254	2022-01-19
BA1_1635	1	2022.01818104426	2022-01-07
BA1_1636	1	2022.0367720713	2022-01-14
BA1_1637	1	2022.03122127962	2022-01-12
BA1_1638	4	2021.98817555148	2021-12-27
BA1_1639	1	2022.01587659993	2022-01-06
BA1_1640	1	2022.05475692313	2022-01-20
BA1_1641	1	2022.02917451798	2022-01-11
BA1_1642	1	2021.94863726644	2021-12-13
BA1_1643	3	2021.99996240629	2021-12-31
BA1_1644	1	2022.03201432565	2022-01-12
BA1_1645	2	2022.00653942784	2022-01-03
BA1_1646	1	2022.00382878092	2022-01-02
BA1_1647	4	2021.95227338422	2021-12-14
BA1_1648	1	2022.02893243163	2022-01-11
BA1_1649	1	2021.96681466836	2021-12-19
BA1_1650	1	2022.0272017588	2022-01-10
BA1_1651	1	2022.02188073563	2022-01-08
BA1_1652	1	2022.01444520617	2022-01-06
BA1_1653	18	2021.96823869978	2021-12-20
BA1_1654	1	2022.03420854181	2022-01-13
BA1_1655	1	2022.02796005487	2022-01-11
BA1_1656	1	2022.04518787089	2022-01-17
